split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,axis_guard_no_resid,False,0.4,auprc,0.5379618448855362,0.0655180616562662,0.4746655164752557,0.6054959047953643,3
lab_heldout_haib,axis_guard_no_resid,False,0.4,auroc,0.7046592849473026,0.020222727480318246,0.6818376068376067,0.7203522920203735,3
lab_heldout_haib,axis_guard_no_resid,False,0.4,ece,0.10602692416239079,0.014787385585087735,0.09671856970949606,0.12307798307241151,3
lab_heldout_haib,axis_guard_no_resid,False,0.4,brier,0.21446769759758558,0.007304386205445906,0.20852969436268484,0.22262410184304157,3
lab_heldout_haib,axis_guard_no_resid,False,0.6,auprc,0.5772990249085987,0.042984002953209616,0.5370981531096387,0.6226094179646116,3
lab_heldout_haib,axis_guard_no_resid,False,0.6,auroc,0.6952065924377578,0.014140072953827732,0.6788918445075871,0.703923799521559,3
lab_heldout_haib,axis_guard_no_resid,False,0.6,ece,0.1051076989479887,0.03200104428400031,0.07803936126418444,0.1404259366601273,3
lab_heldout_haib,axis_guard_no_resid,False,0.6,brier,0.2247214343284332,0.015927331633995567,0.21058199048599976,0.24197629193108683,3
lab_heldout_haib,axis_guard_no_resid,False,0.8,auprc,0.6082081022849976,0.01844166576245495,0.5898127846294696,0.6266957693128801,3
lab_heldout_haib,axis_guard_no_resid,False,0.8,auroc,0.690722070016966,0.00740786168163584,0.6821688964394421,0.6950926302530931,3
lab_heldout_haib,axis_guard_no_resid,False,0.8,ece,0.1067637940793212,0.04207049091153378,0.06179595545468503,0.1451645699471579,3
lab_heldout_haib,axis_guard_no_resid,False,0.8,brier,0.2317962287094728,0.014007799783228681,0.21910400751620696,0.24682560457056307,3
lab_heldout_haib,axis_guard_no_resid,False,1.0,auprc,0.6227824060501618,0.0012177493158498406,0.6214520364186483,0.623841926863404,3
lab_heldout_haib,axis_guard_no_resid,False,1.0,auroc,0.6795871848739495,0.00019951071337420885,0.6793718487394957,0.679765756302521,3
lab_heldout_haib,axis_guard_no_resid,False,1.0,ece,0.11005275278375103,0.04926273680228089,0.05778949982944695,0.15563255475956153,3
lab_heldout_haib,axis_guard_no_resid,False,1.0,brier,0.23566966437903633,0.011455009246330104,0.22543001723108153,0.24804065727578808,3
