split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
assay_heldout_cutrun,kmer_metadata_logreg,True,assay,CUT&RUN,1381.0,0.18971759594496743,0.2607198972591897,0.28059870667387093,0.2693346704050099,0.12516010532616956
assay_heldout_cutrun,kmer_metadata_logreg,True,lab,Henikoff,1381.0,0.18971759594496743,0.2607198972591897,0.28059870667387093,0.2693346704050099,0.12516010532616956
assay_heldout_cutrun,kmer_metadata_logreg,True,species,Homo sapiens,1058.0,0.19754253308128544,0.2728709940548219,0.2976017847030022,0.24851077259483434,0.1276670919936234
assay_heldout_cutrun,kmer_metadata_logreg,True,species,Mus musculus,323.0,0.16408668730650156,0.220918471841918,0.23214959594141504,0.350104821802935,0.1272802494772216
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,bhlh,154.0,0.17532467532467533,0.2400654414158947,0.27753062876241796,0.2744240303295421,0.1327229932479687
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,bzip,189.0,0.20105820105820105,0.2997141352892708,0.36465966102560127,0.19118159637504356,0.12498088855882669
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,ets,156.0,0.20512820512820512,0.30079447108880447,0.3397543014133231,0.23248487903225806,0.13471688728964043
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,forkhead,147.0,0.21768707482993196,0.2684155603318948,0.2679970184073206,0.2173913043478261,0.14123724536207682
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,gata,171.0,0.1871345029239766,0.2625825072278957,0.32663945821934515,0.2551708633093525,0.1896749707233054
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.2263632960527061,0.2258041525699311,0.33549036525740583,0.12651232761769632
assay_heldout_cutrun,kmer_metadata_logreg,True,tf_family,zinc_finger,343.0,0.1836734693877551,0.24819010654507526,0.2532440502153519,0.33373015873015877,0.13264042683921412
lab_heldout_henikoff,gc_artifact_logreg,False,assay,CUT&RUN,1381.0,0.18971759594496743,0.6035436326435438,0.7206933438848526,0.010166178908376487,0.10474058383785068
lab_heldout_henikoff,gc_artifact_logreg,False,lab,Henikoff,1381.0,0.18971759594496743,0.6035436326435438,0.7206933438848526,0.010166178908376487,0.10474058383785068
lab_heldout_henikoff,gc_artifact_logreg,False,species,Homo sapiens,1058.0,0.19754253308128544,0.6368487464761692,0.7572883525369487,0.0056328582458394635,0.10938570115747581
lab_heldout_henikoff,gc_artifact_logreg,False,species,Mus musculus,323.0,0.16408668730650156,0.4944513402753777,0.6543834407555008,0.006743535988819001,0.0911722153268151
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,bhlh,154.0,0.17532467532467533,0.6003168164997507,0.7356945146316464,0.010207057451151944,0.10005518006838254
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,bzip,189.0,0.20105820105820105,0.6316787232808492,0.7524233048050561,0.009933774834437092,0.11306843816958059
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,ets,156.0,0.20512820512820512,0.5708174696260175,0.7084538149294998,0.020035282258064516,0.11711643532126018
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,forkhead,147.0,0.21768707482993196,0.6017687650346281,0.7162907406138925,0.014402173913043471,0.12473772198408094
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,gata,171.0,0.1871345029239766,0.6117451379769079,0.7517796054736966,0.0035971223021582684,0.1054793551615392
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.5896630852657463,0.7249006437199701,0.003163646821972969,0.09659730979443615
lab_heldout_henikoff,gc_artifact_logreg,False,tf_family,zinc_finger,343.0,0.1836734693877551,0.609988904023795,0.7253498795196136,0.008956916099773242,0.10211169037932988
lab_heldout_henikoff,gc_artifact_logreg,True,assay,CUT&RUN,1381.0,0.18971759594496743,0.4091581281154125,0.5524569385454112,0.010166178908376487,0.10474058383785068
lab_heldout_henikoff,gc_artifact_logreg,True,lab,Henikoff,1381.0,0.18971759594496743,0.4091581281154125,0.5524569385454112,0.010166178908376487,0.10474058383785068
lab_heldout_henikoff,gc_artifact_logreg,True,species,Homo sapiens,1058.0,0.19754253308128544,0.4469976336172555,0.5963315260898044,0.0056328582458394635,0.10938570115747581
lab_heldout_henikoff,gc_artifact_logreg,True,species,Mus musculus,323.0,0.16408668730650156,0.2852132463168059,0.43043132638288495,0.006743535988819001,0.0911722153268151
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,bhlh,154.0,0.17532467532467533,0.3969009502532972,0.5571447043227289,0.010207057451151944,0.10005518006838254
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,bzip,189.0,0.20105820105820105,0.43678127510396275,0.5808472351856496,0.009933774834437092,0.11306843816958059
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,ets,156.0,0.20512820512820512,0.38958024206294584,0.5170176655468333,0.020035282258064516,0.11711643532126018
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,forkhead,147.0,0.21768707482993196,0.42174707893591595,0.5715558972958472,0.014402173913043471,0.12473772198408094
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,gata,171.0,0.1871345029239766,0.4055638449180674,0.5521674332275798,0.0035971223021582684,0.1054793551615392
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.38759225131547165,0.5410549664786973,0.003163646821972969,0.09659730979443615
lab_heldout_henikoff,gc_artifact_logreg,True,tf_family,zinc_finger,343.0,0.1836734693877551,0.418636513721924,0.5644891700979046,0.008956916099773242,0.10211169037932988
lab_heldout_henikoff,kmer_logreg,False,assay,CUT&RUN,1381.0,0.18971759594496743,0.4740404656315922,0.489958944810427,0.26912319478269175,0.12451939819596367
lab_heldout_henikoff,kmer_logreg,False,lab,Henikoff,1381.0,0.18971759594496743,0.4740404656315922,0.489958944810427,0.26912319478269175,0.12451939819596367
lab_heldout_henikoff,kmer_logreg,False,species,Homo sapiens,1058.0,0.19754253308128544,0.505694660405986,0.5221771944603667,0.24471796259038217,0.12650638504495998
lab_heldout_henikoff,kmer_logreg,False,species,Mus musculus,323.0,0.16408668730650156,0.37035582763992475,0.38572196320140284,0.3471698113207547,0.12359710124156698
lab_heldout_henikoff,kmer_logreg,False,tf_family,bhlh,154.0,0.17532467532467533,0.4801620340420949,0.5196775780839653,0.24263633712452612,0.12043870046970542
lab_heldout_henikoff,kmer_logreg,False,tf_family,bzip,189.0,0.20105820105820105,0.5030995571724416,0.5301903388862373,0.19606134541652143,0.12609864845755256
lab_heldout_henikoff,kmer_logreg,False,tf_family,ets,156.0,0.20512820512820512,0.4441883878641244,0.4656207479356871,0.23865927419354838,0.13816933759366148
lab_heldout_henikoff,kmer_logreg,False,tf_family,forkhead,147.0,0.21768707482993196,0.5029687992032768,0.5364652466015277,0.2247282608695652,0.1421184870690165
lab_heldout_henikoff,kmer_logreg,False,tf_family,gata,171.0,0.1871345029239766,0.47490219452491816,0.5104399635906294,0.274955035971223,0.17110373345317104
lab_heldout_henikoff,kmer_logreg,False,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.4376599901472926,0.45317385568322677,0.2945067587000287,0.11910913352050889
lab_heldout_henikoff,kmer_logreg,False,tf_family,zinc_finger,343.0,0.1836734693877551,0.4794699079100785,0.489981170599957,0.33679138321995467,0.13239934041827578
lab_heldout_henikoff,kmer_logreg,True,assay,CUT&RUN,1381.0,0.18971759594496743,0.2580696858768839,0.282518567969059,0.26912319478269175,0.12451939819596367
