split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
family_heldout_zinc_finger,kmer_logreg,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,species,Homo sapiens,2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,tf_family,zinc_finger,2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_metadata_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.2348872230399474,0.15218074338995344,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,False,lab,"Michael Snyder, Stanford",2000.0,0.5,0.2348872230399474,0.15218074338995344,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,False,species,Homo sapiens,2000.0,0.5,0.2348872230399474,0.15218074338995344,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,False,tf_family,zinc_finger,2000.0,0.5,0.2348872230399474,0.15218074338995344,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.21031463428631295,0.055965090073362894,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.21031463428631295,0.055965090073362894,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,True,species,Homo sapiens,2000.0,0.5,0.21031463428631295,0.055965090073362894,0.736097,0.7334928835737466
family_heldout_zinc_finger,kmer_metadata_logreg,True,tf_family,zinc_finger,2000.0,0.5,0.21031463428631295,0.055965090073362894,0.736097,0.7334928835737466
family_heldout_zinc_finger,tiny_cnn,False,assay,TF ChIP-seq,2000.0,0.5,0.1801235255057626,0.035522938112728296,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,False,lab,"Michael Snyder, Stanford",2000.0,0.5,0.1801235255057626,0.035522938112728296,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,False,species,Homo sapiens,2000.0,0.5,0.1801235255057626,0.035522938112728296,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,False,tf_family,zinc_finger,2000.0,0.5,0.1801235255057626,0.035522938112728296,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,True,assay,TF ChIP-seq,2000.0,0.5,0.17970179047204982,0.02892594762950763,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.17970179047204982,0.02892594762950763,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,True,species,Homo sapiens,2000.0,0.5,0.17970179047204982,0.02892594762950763,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,tiny_cnn,True,tf_family,zinc_finger,2000.0,0.5,0.17970179047204982,0.02892594762950763,0.8063779999999999,0.7844943764965129
family_heldout_zinc_finger,axis_guard_cnn,False,assay,TF ChIP-seq,2000.0,0.5,0.18744498620226788,0.09081008313439816,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,False,lab,"Michael Snyder, Stanford",2000.0,0.5,0.18744498620226788,0.09081008313439816,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,False,species,Homo sapiens,2000.0,0.5,0.18744498620226788,0.09081008313439816,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,False,tf_family,zinc_finger,2000.0,0.5,0.18744498620226788,0.09081008313439816,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,True,assay,TF ChIP-seq,2000.0,0.5,0.1789903744297373,0.023633179708487457,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.1789903744297373,0.023633179708487457,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,True,species,Homo sapiens,2000.0,0.5,0.1789903744297373,0.023633179708487457,0.804919,0.7667785587648343
family_heldout_zinc_finger,axis_guard_cnn,True,tf_family,zinc_finger,2000.0,0.5,0.1789903744297373,0.023633179708487457,0.804919,0.7667785587648343
