split,model,calibrated,coverage,n,prevalence,brier,ece,auroc,auprc
lab_heldout_haib,kmer_logreg,False,0.6,1200.0,0.48583333333333334,0.20850717719677822,0.16993397794636128,0.8119434768466909,0.7837172109636691
lab_heldout_haib,kmer_logreg,False,0.4,800.0,0.45125,0.18604887517874996,0.1662089286871913,0.8472352803841517,0.8027062463315986
lab_heldout_haib,kmer_logreg,False,0.2,400.0,0.3875,0.12377642537363386,0.11443470645801597,0.8868202764976958,0.8205645562884467
lab_heldout_haib,kmer_logreg,True,1.0,2000.0,0.5,0.20355950895267785,0.05118695453163263,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,True,0.8,1600.0,0.49125,0.19244878392910236,0.05492825216223001,0.7800295090371426,0.7601715692928279
lab_heldout_haib,kmer_logreg,True,0.6,1200.0,0.4766666666666667,0.1782668223142449,0.058738454287249706,0.8081822635962763,0.7776735630174403
lab_heldout_haib,kmer_logreg,True,0.4,800.0,0.44125,0.1583311828972634,0.048964305803172604,0.8437870347484964,0.7967898753698082
lab_heldout_haib,kmer_logreg,True,0.2,400.0,0.375,0.10855502128500069,0.029889743734139544,0.8830933333333333,0.8135092853989198
lab_heldout_haib,kmer_metadata_logreg,False,1.0,2000.0,0.5,0.22366122951391276,0.13282895404037576,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,False,0.8,1600.0,0.49,0.2173705947410241,0.15396716293633705,0.7813015831332533,0.761731205230336
lab_heldout_haib,kmer_metadata_logreg,False,0.6,1200.0,0.48583333333333334,0.2090734649487964,0.17407203283280612,0.8142119646049191,0.7865869246664547
lab_heldout_haib,kmer_metadata_logreg,False,0.4,800.0,0.43875,0.17782431171602975,0.15712985054784448,0.8446373390694104,0.7988014546735637
lab_heldout_haib,kmer_metadata_logreg,False,0.2,400.0,0.3725,0.1216957953434752,0.11298927465391839,0.8844354127115698,0.8163881332769162
lab_heldout_haib,kmer_metadata_logreg,True,1.0,2000.0,0.5,0.20364779584293263,0.05363761903727347,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,True,0.8,1600.0,0.490625,0.1925694917205353,0.05802277982956827,0.7815544527372905,0.7621416615701027
lab_heldout_haib,kmer_metadata_logreg,True,0.6,1200.0,0.48083333333333333,0.17892970752573617,0.06717804874631282,0.8118985954360713,0.783014671964321
lab_heldout_haib,kmer_metadata_logreg,True,0.4,800.0,0.43625,0.1525047183066187,0.042777619826743045,0.8437347124187574,0.7972900081959696
lab_heldout_haib,kmer_metadata_logreg,True,0.2,400.0,0.36,0.10673979433808477,0.026746140670085874,0.880588107638889,0.809308657657066
lab_heldout_haib,tiny_cnn,False,1.0,2000.0,0.5,0.24510577968557437,0.19671006622820275,0.7547559999999999,0.7020841575571247
