split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
family_heldout_zinc_finger,kmer_logreg,False,tf_family,zinc_finger,2000.0,0.5,0.23444196671157624,0.15100279710274503,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,False,negative_strategy,gc_accessibility,2000.0,0.5,0.23444196671157624,0.15100279710274503,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,species,Homo sapiens,2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,tf,CTCF,1000.0,0.5,0.24265882690577809,0.10015434205211271,0.659936,0.6452244990481086
family_heldout_zinc_finger,kmer_logreg,True,tf,REST,1000.0,0.5,0.17778997208806782,0.04152488994670867,0.810964,0.8082686175746221
family_heldout_zinc_finger,kmer_logreg,True,tf_family,zinc_finger,2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,True,negative_strategy,gc_accessibility,2000.0,0.5,0.21022439949692295,0.05255415831199382,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_metadata_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.23508531660676832,0.1521126384989106,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,False,lab,"Michael Snyder, Stanford",2000.0,0.5,0.23508531660676832,0.1521126384989106,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,False,species,Homo sapiens,2000.0,0.5,0.23508531660676832,0.1521126384989106,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,False,tf,CTCF,1000.0,0.5,0.2817456355654939,0.2062941495618751,0.6584639999999999,0.6444572748644399
family_heldout_zinc_finger,kmer_metadata_logreg,False,tf,REST,1000.0,0.5,0.18842499764804274,0.10699768422382468,0.812904,0.810242914516289
family_heldout_zinc_finger,kmer_metadata_logreg,False,tf_family,zinc_finger,2000.0,0.5,0.23508531660676832,0.1521126384989106,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,False,negative_strategy,gc_accessibility,2000.0,0.5,0.23508531660676832,0.1521126384989106,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.21044657186642976,0.05257713082530503,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.21044657186642976,0.05257713082530503,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,True,species,Homo sapiens,2000.0,0.5,0.21044657186642976,0.05257713082530503,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,True,tf,CTCF,1000.0,0.5,0.24377707908464033,0.11095590623994171,0.6584639999999999,0.6444572748644399
family_heldout_zinc_finger,kmer_metadata_logreg,True,tf,REST,1000.0,0.5,0.17711606464821922,0.042231677957299846,0.812904,0.810242914516289
family_heldout_zinc_finger,kmer_metadata_logreg,True,tf_family,zinc_finger,2000.0,0.5,0.21044657186642976,0.05257713082530503,0.735583,0.7328940879114392
family_heldout_zinc_finger,kmer_metadata_logreg,True,negative_strategy,gc_accessibility,2000.0,0.5,0.21044657186642976,0.05257713082530503,0.735583,0.7328940879114392
